text,label_sexist
"['adicta', 'you', 'look', 'like', 'friggin', 'parody', 'of', 'what', 'fool', 'you', 'be']",0
"['gustavomadiero', 'tatclouthier', 'lopezobrador_', 'it', 'be', 'goat', 'who', 'will', 'wipe', 'away', 'all', 'the', 'parasite', 'of', 'his', 'party']",0
"['lot', 'of', 'feminism', 'but', 'we', 'be', 'not', 'capable', 'of', 'make', 'woman', 'win', 'musical', 'reality', 'and', 'stick']",0
"['i', 'know', 'why', 'but', 'i', 'love', 'bubble', 'i', 'be', 'move', 'like', 'girl', 'when', 'i', 'look', 'at', 'them']",0
"['you', 'do', 'not', 'need', 'to', 'be', 'socrates', 'to', 'preside', 'over', 'culture', 'you', 'do', 'not', 'need', 'to', 'have', 'vagina', 'to', 'be', 'woman', 'you', 'do', 'not', 'need', 'to', 'be']",0
"['indeed', 'buñue', 'stop', 'snore', 'a', 'you', 'look', 'like', 'bloody', 'plane', 'a', 'clone', 'by', 'you', 'be', 'go', 'to', 'look', 'like', 'my', 'living', 'room', 'the', 'second', 'world', 'war']",0
"['if', 'you', 'say', 'that', 'someone', 'be', 'bad', 'influence', 'everyone', 'will', 'see', 'that', 'they', 'do', 'what', 'matter', 'be', 'that', 'that', 'person', 'feel', 'good']",0
"['the', 'mythical', 'topic', 'of', 'woman', 'have', 'to', 'be', 'seem', 'to', 'have', 'end', 'up', 'accord', 'to', 'this', 'study']",0
"['and', 'in', 'your', 'bad', 'day', 'i', 'will', 'still', 'want', 'you', 'to', 'be', 'ill']",0
"['andrewsk', 'mano', 'for', 'to', 'see', 'woman', 'pooping', 'be', 'wand', 'from', 'another', 'world', 'i', 'hope', 'woman', 'should', 'not']",1
"['cereiwapa', 'printriana', '_chocoqueen', 'uy', 'caught', 'my', 'girl', 'make', 'hide', 'in', 'an', 'lift', 'and', 'say', 'to', 'i', 'will']",0
"['here', 'a', 'girl', 'watch', 'the', 'screen', 'without', 'be', 'able', 'to', 'take', 'off', 'thanks', 'to', 'angel', 'and', 'aramis']",0
"['alexfdz', 'i', 'be', 'listen', 'to', 'your', 'podcast', 'where', 'you', 'talk', 'about', 'the', 'sex', 'war', 'the', 'gun', 'be', 'because', 'you', 'say', 'before']",1
"['espeonzaguirre', 'for', 'example', 'irantzuvarela', 'do', 'some', 'sketch', 'with', 'her', 'beard', 'put', 'on']",1
"['sexycatrach', 'anderssonchiess', 'munequitahot_', 'pisastes', 'with', 'the', 'fabiola', 'that', 'damn', 'climber', 'be', 'the', 'bottom', 'of', 'the', 'sun']",1
"['that', 'old', 'lady', 'be', 'well', 'than', 'whore', 'because', 'she', 'cant', 'judge', 'woman']",1
"['in', 'the', 'series', 'my', 'main', 'emotion', 'in', 'couple', 'be', 'when', 'they', 'take', 'their', 'hand', 'to', 'embrace', 'it', 'so', 'much', 'mojigata', 'and', 'kúl', 'be', 'c']",0
"['today', 'i', 'have', 'spill', 'strawberry', 'tea', 'shaker', 'over', 'my', 'chest', 'between', 'that', 'and', 'the', 'nen', 'colony']",0
"['traedpizza', 'irl', 'and', 'i', 'have', 'to', 'say', 'that', 'although', 'many', 'day', 'i', 'do', 'not', 'want', 'to', 'do', 'anything', 'at', 'all', 'i', 'have', 'to', 'wash', 'it']",0
"['_nicc', 'well', 'you', 'look', 'like', 'whore', 'who', 'want', 'to', 'tell', 'you']",0
"['manelvideoblogs', 'but', 'she', 'be', 'the', 'crux', 'of', 'the', 'pussy', 'and', 'i', 'love', 'how', 'she', 'be', 'and', 'how', 'she', 'be']",0
"['woman', 'drive']",1
"['stay', 'close', 'to', 'the', 'people', 'who', 'give', 'you', 'light', 'on', 'your', 'darkest', 'day']",0
"['woman', 'should', 'not', 'vote', 'woman', 'should', 'not', 'participate', 'in', 'the', 'universe']",1
"['psyzaitsev', 'gtgt', 'and', 'that', 'take', 'you', 'little', 'bit', 'despair', 'lead', 'you', 'to', 'say', 'questionable', 'thing', 'and', 'something', 'that']",1
"['my', 'friend', 'i', 'hate', 'woman', 'because', 'if', 'they', 'want', 'to', 'look', 'different', 'they', 'wear', 'dress', 'they', 'make', 'up', 'and', 'it', 'be', 're', 'camb']",1
"['gaitahernan', 'nished_gm', 'vaneejesi', 'agus_jaz', 'fiore_cristina', 'rosylvester', 'i', 'told', 'you', 'so', 'much', 'and', 'i', 'be', 'you', 'who', 'be']",1
"['the', 'face', 'of', 'fox', 'will', 'never', 'be', 'able', 'to', 'erase', 'it', 'and', 'the', 'smile', 'it', 'will', 'last', 'a', 'long', 'a', 'it', 'take', 'care', 'of', 'it']",1
"['adrianftm', 'symia', 'lot', 'of', 'feminism', 'but', 'look', 'what', 'they', 'read', 'to', 'the', 'solo', 'boy', 'because', 'broke', 'up', 'with', 'them', 'capable', 'of']",1
"['leofernández', 'todonoticias', 'who', 'can', 'say', 'what', 'be', 'right', 'and', 'what', 'be', 'wrong', 'nobody', 'everyone', 'can', 'say', 'what']",0
"['lord', 'take', 'away', 'the', 'faithful', 'the', 'kind', 'and', 'the', 'love', 'make', 'womaniser', 'the', 'drunkard', 'and', 'the', 'smoke', 'and', 'that', 'be', 'how', 'you', 'like', 'the', 'woman', 'of', 'today']",1
"['cast', 'to', 'be', 'bond', 'girl', 'be', 'multiply']",0
"['it', 'be', 'all', 'quiet', 'in', 'passing', 'out', 'fresh', 'lettuce', 'when', 'woman', 'at', 'the', 'wheel', 'intervene', 'to', 'sell', 'clothes']",0
"['sandrasabates', 'woman', 'have', 'to', 'be']",0
"['kimopali', 'how', 'do', 'you', 'donate', 'to', 'the', 'kitchen', 'a', 'companion', 'to', 'the', 'commentary']",0
"['superhuman', 'challenge', 'woman', 'should', 'not', 'participate', 'in', 'this', 'programme']",1
"['sandrasabates', 'i', 'love', 'woman', 'have', 'to', 'be', 'very', 'necessary', 'and', 'well', 'work', 'congratulation']",0
"['martudainesi', 'unlibertariomas', 'strictly', 'and', 'be', 'purist', 'have', 'single', 'vagina', 'turn', 'you', 'into', 'female', 'co']",0
"['this', 'be', 'what', 'woman', 'should', 'not', 'do', 'forgive', 'them', 'unfortunately', 'this', 'girl', 'i', 'be', 'wrong', 'will', 'say']",0
"['lot', 'of', 'feminism', 'but', 'the', 'past', 'day', 'harass', 'jk', 'because', 'it', 'not', 'like', 'what', 'do', 'whore', 'film']",1
"['official', 'selection', 'marimachotomboy', 'by', 'romanreye', 'on', 'th', 'riuraufilm', 'javea', 'spain', 'september', 'product']",0
"['my', 'mother', 'give', 'soda', 'to', 'lecheee', 'this', 'woman', 'be', 'but', 'she', 'be', 'the', 'place', 'where', 'the', 'baby', 'be']",0
"['instead', 'of', 'blame', 'woman', 'we', 'must', 'be', 'concerned', 'to', 'understand', 'that', 'we', 'be', 'do', 'wrong', 'a', 'society', 'a']",0
"['well', 'you', 'have', 'to', 'be', 'woman', 'you', 'have', 'to', 'be', 'woman', 'you', 'have', 'to', 'be', 'woman', 'you', 'have', 'to', 'be', 'woman', 'you', 'have', 'to', 'be', 'woman', 'you', 'have', 'to', 'be', 'woman', 'you', 'have', 'to', 'be', 'woman', 'you', 'have', 'to', 'be', 'woman']",1
"['hppxn', 'woman', 'have', 'to', 'be', 'to', 'take', 'joke', 'seriously', 'lp']",1
"['buc_', 'i', 'be', 'be', 'sarcastic', 'cami', 'because', 'today', 'i', 'be', 'attack', 'because', 'i', 'say', 'that', 'famous', 'woman', 'look', 'like', 'mouse', 'and']",1
"['danielartizguer', 'adlerholmes', 'keep', 'talk', 'about', 'i', 'know', 'which', 'miriam', 'and', 'it', 'operation', 'be', 'best', 'at', 'your', 'time', 'and', 'leave', 'alone', 'girl']",0
"['falladotw', 'if', 'you', 'ask', 'for', 'huala', 'jones', 'instead', 'of', 'feminise', 'you', 'be', 'terrorist']",1
"['thunderballs', 'esterherrick', 'lois', 'chile', 'be', 'born', 'and', 'baptise', 'to', 'be', 'bond', 'girl']",0
"['tulipelthirdra', 'sargantania', 'catulo', 'cositasmartinez', 'lucas', 'donpinpon', 'escofet_jaume', 'christi']",1
"['i', 'want', 'to', 'be', 'with', 'you', 'in', 'moment', 'in', 'day', 'i', 'want', 'to', 'be', 'with', 'you', 'in', 'your', 'good', 'day', 'and', 'also', 'in', 'the', 'bad', 'i', 'want', 'to', 'be', 'with', 'you', 'a', 'simple', 'a', 'that']",0
"['boludaaa', 'be', 'the', 'cocooco', 'location']",1
"['that', 'mother', 'know', 'the', 'homosexuality', 'of', 'their', 'child', 'because', 'they', 'know', 'if', 'they', 'be', 'feminated', 'and', 'their', 'daughter', 'because', 'they', 'see']",0
"['miriampella_', 'instylemexico', 'beatrizgmuller', 'hi', 'misogyny', 'be', 'hatred', 'of', 'woman', 'who', 'do', 'not', 'trust', 'woman']",0
"['what', 'shame', 'a', 'daughter', 'and', 'to', 'think', 'that', 'the', 'pantoja', 'empire', 'will', 'fall', 'into', 'the', 'hand', 'of', 'the', 'girl', 'isghvipgala']",0
"['enter', 'our', 'profile', 'of', 'instagran', 'blueroomdisco', 'and', 'give', 'like', 'to', 'your', 'favourite', 'to', 'be', 'an', 'internet', 'girl', 'saturday']",0
"['patricioalarco', 'amazonical', 'selva', 'give', 'the', 'bucko', 'world', 'a', 'video', 'when', 'she', 'be', 'young', 'the']",0
"['woman', 'have', 'to', 'be', 'treat', 'like', 'lady', 'without', 'whom', 'we', 'have', 'sense']",0
"['jjaviervazquez', 'finse', 'do', 'justice', 'and', 'go', 'outside', 'the', 'plug', 'furniture', 'now', 'it', 'be', 'necessary', 'to', 'punish', 'those', 'who', 'fail']",0
"['banco', 'bod', 'pagina', 'be', 'the', 'darkest', 'shell', 'of', 'the', 'universe', 'which', 'make', 'mockery', 'of', 'the', 'earth']",0
"['be', 'you', 'also', 'feminazi']",1
"['grunppy', 'klavdiaperez', 'spainerman', 'justicierodenos', 'the', 'best', 'thing', 'when', 'inclusive', 'language', 'becomes', 'official', 'if']",1
"['ciudad_sselite', 'pinche', 'pelo', 'maricon', 'take', 'his', 'bat', 'to', 'the', 'woman', 'skin', 'and', 'with', 'it', 'be', 'give']",0
"['what', 'bother', 'u', 'friend', 'be', 'nothing', 'more', 'than', 'double', 'standard', 'and', 'mojigates']",0
"['this', 'be', 'claudialopez', 'in', 'favour', 'of', 'her', 'farc', 'friend', 'not', 'pay', 'harsh', 'sentence', 'for', 'child', 'rape', 'such', 'a']",0
"['woman', 'should', 'not', 'make', 'up', 'they', 'be', 'beautiful', 'with', 'the', 'simple', 'fact', 'that', 'they', 'exist']",0
"['aramanoth', 'mambelletes', 'des_appreciada', 'jajajajajajajajaheheyi', 'be', 'insult', 'i', 'be', 'marimacho']",0
"['today', 'be', 'the', 'day', 'of', 'teleantioquia', 'and', 'at', 'pm', 'claudias', 'story', 'come', 'down', 'by', 'over', 'kilo', 'of', 'weight', 'per', 'mot']",0
"['cielipolindo', 'acá', 'say', 'woman', 'behind', 'the', 'wheel', 'constant', 'danger', 'undermines', 'woman']",1
"['woman', 'behind', 'the', 'wheel', 'danger', 'be', 'constant', 'asshole', 'single', 'be', 'joke', 'gilipollas']",1
"['what', 'woman', 'nowadays', 'go', 'to', 'the', 'stadium', 'for', 'they', 'will', 'never', 'know', 'what', 'love', 'for', 'that', 'institution', 'be']",1
"['i', 'will', 'be', 'there', 'when', 'you', 'cry', 'and', 'when', 'you', 'laugh', 'in', 'your', 'day', 'of', 'melandolence', 'and', 'in', 'your', 'joy', 'i', 'will', 'be', 'there', 'when', 'you', 'sleep']",0
"['between', 'the', 'people', 'who', 'give', 'birth', 'to', 'you', 'in', 'your', 'darkest', 'day']",0
"['gritona', 'winno', 'winno', 'valdebenitonata', 'be', 'funny', 'to', 'dry', 'in', 'funny', 'to', 'be', 'woman']",0
"['my', 'mother', 'i', 'be', 'go', 'to', 'wash', 'this', 'on', 'the', 'couch', 'i', 'be']",0
"['i', 'feel', 'that', 'the', 'us', 'uber', 'and', 'borra', 'campaign', 'on', 'your', 'mobile', 'phone', 'be', 'the', 'same', 'a', 'that', 'on', 'which', 'woman', 'should', 'not', 'travel', 'under']",0
"['i', 'love', 'much', 'child', 'who', 'be', 'not', 'sick', 'of', 'it', 'that', 'you', 'be', 'uncomfortable', 'with', 'be', 'in', 'your', 'day', 'or', 'so']",0
"['jajaaj', 'if', 'you', 'want', 'to', 'play', 'the', 'feminine', 'and', 'tall', 'marimacho', 'let', 'make', 'my', 'love', 'poor', 'and', 'not', 'try', 'to', 'be', 'delicate']",0
"['now', 'that', 'my', 'friend', 'accepts', 'herself', 'a', 'lesbi', 'she', 'want', 'to', 'recommend', 'her', 'to', 'my', 'friend']",0
['what'],0
"['kenhijoputa', 'amedranoam', '_infofree', 'ugr_equality', 'canalugr', 'in', 'term', 'of', 'the', 'number', 'of', 'sanction', 'it', 'be', 'the', 'criterion']",1
"['hollmanmorris', 'conceja', 'a', 'to', 'how', 'you', 'accept', 'this', 'weariness', 'of', 'try', 'to', 'make', 'an', 'ultrarightist', 'understand', 'with', 'that']",0
"['nataliadelav', 'just', 'a', 'man', 'the', 'woman', 'be', 'rich', 'and', 'poor', 'that', 'say', 'the', 'whole', 'thing', 'it', 'be', 'like', 'say', 'less', 'man', 'to', 'be', 'lot']",0
"['hdzusbsjs', 'beatrizranea', 'agarzon', 'i', 'deny', 'the', 'macho', 'oppression', 'of', 'woman', 'and', 'of', 'course', 'we', 'must', 'fight', 'with']",0
"['the', 'job', 'come', 'up', 'to', 'the', 'shop', 'super', 'high', 'and', 'my', 'bos', 'call', 'to', 'give', 'them', 'the', 'money', 'and', 'go']",0
"['aura', 'bruja', 'puta', 'puta', 'bruja', 'shout', 'like', 'solo', 'demonstration', 'because', 'you', 'have', 'look', 'at', 'her', 'say', 'that', 'she', 'herself', 'go', 'ghviplímite']",0
"['say', 'faggot', 'be', 'wrong', 'but', 'they', 'do', 'it', 'callingsheep', 'be', 'wrong', 'but', 'they', 'do']",0
"['dcoronell', 'ivancepedacast', 'good', 'now', 'that', 'if', 'it', 'go', 'it', 'be', 'fear', 'if', 'it', 'be', 'wrong']",1
"['aymeliina', 'andas', 'in', 'your', 'day', 'why', 'be', 'you', 'more', 'odious', 'than', 'usual']",1
"['you', 'lie', 'that', 'you', 'saidshut', 'up', 'what', 'horror']",0
"['richiesgenial', 'this', 'be', 'the', 'first', 'step', 'in', 'your', 'transformation', 'to', 'become', 'woman']",0
"['inglesskype', 'gabrielrufian', 'here', 'the', 'only', 'pimp', 'and', 'girl', 'be', 'you', 'who', 'look', 'like', 'like', 'all', 'the', 'wretch', 'in', 'your', 'c']",1
"['my', 'big', 'question', 'be', 'do', 'you', 'have', 'to', 'have', 'good', 'as', 'to', 'be', 'weathernews', 'girl', 'weathernews', 'girl', 'to', 'have', 'good', 'as']",1
"['last', 'night', 'when', 'the', 'boy', 'come', 'out', 'they', 'take', 'box', 'and', 'it', 'fell', 'on', 'my', 'head', 'when', 'i', 'told', 'them', 'that', 'they', 'be', 'im']",1
"['mccallsoul_', 'i', 'would', 'be', 'damn', 'if', 'you', 'look', 'like', 'witch', 'with', 'everything', 'you', 'wear']",0
"['you', 'do', 'not', 'know', 'what', 'your', 'life', 'be', 'like', 'in', 'your', 'home', 'but', 'by', 'take', 'daughter', 'you', 'make', 'that', 'comment', 'very', 'serious', 'on', 'your', 'part', 'incidentally']",1
"['jossenarvaez', 'jose', 'calma', 'atumarimacho', 'dina', 'jaj']",0
"['x', 'some', 'reason', 'between', 'the', 'kitchen', 'and', 'i', 'saw', 'on', 'the', 'tv', 'behind', 'villanueva', 'just', 'like', 'that', 'without', 'warn']",0
"['when', 'it', 'come', 'down', 'to', 'it', 'you', 'get', 'the', 'men', 'wrong', 'when', 'you', 'see', 'that', 'you', 'be', 'woman', 'behind', 'the', 'wheel']",0
"['with', 'today', 'woman', 'if', 'not', 'your', 'stepfather', 'you', 'make', 'fool', 'of', 'yourself']",1
"['tita_batres', 'i', 'believe', 'that', 'what', 'you', 'need', 'be', 'man', 'this', 'lack', 'of', 'love', 'maybe', 'here', 'in']",1
"['sagelaruto', 'now', 'you', 'be', 'left', 'with', 'bang', 'girl', 'from']",0
"['in', 'do', 'so', 'lagartonaud', 'contribute', 'to', 'this', 'disaster', 'very', 'lambona', 'interview', 'criminal', 'and', 'support']",0
"['shame', 'on', 'katy', 'i', 'miss', 'you', 'so', 'much', 'again', 'to', 'sing', 'firework', 'again', 'i', 'love', 'you', 'so', 'much']",0
"['they', 'they', 'and', 'those', 'who', 'be', 'miss', 'they', 'learn', 'courage', 'courage', 'nobility', 'and', 'work', 'lot', 'of', 'work', 'a', 'you', 'say', 'yesterday']",0
"['today', 'woman', 'be', 'out', 'of', 'control', 'you', 'have', 'choice', 'but', 'to', 'tell', 'them', 'why']",1
"['mariarod', 'she', 'say', 'thing', 'like', 'this', 'woman', 'nowadays', 'be', 'very', 'loose', 'and', 'they', 'be', 'bully']",1
"['ghcommissioned', 'man', 'dont', 'let', 'that', 'usedtogetout', 'girl', 'always', 'drag', 'her', 'down', 'she', 'do', 'not', 'want', 'rec']",0
"['be', 'this', 'the', 'queen', 'of', 'real', 'feminist', 'maryana_veesc']",0
"['woman', 'have', 'to', 'be', 'treat', 'badlysome', 'people', 'like', 'to', 'be', 'beaten', 'just', 'sex', 'service']",1
"['mr', 'aguakatha', 'now', 'that', 'we', 'already', 'know', 'who', 'be', 'the', 'scene', 'of', 'the', 'sex', 'with', 'knife', 'do', 'you', 'intend', 'to', 'practise', 'it']",0
"['if', 'you', 'ask', 'chicafenix', 'to', 'be', 'girl', 'i', 'deserve', 'an', 'abundance', 'of', 'this', 'week', 'voluntary', 'week', 'by', 'm']",0
"['woman', 'have', 'to', 'be', 'told', 'that', 'they', 'be', 'beautiful', 'precious', 'when', 'it', 'come', 'to', 'good', 'they', 'be', 'woman', 'in', 'food']",0
"['alejandro_mhr', 'and', 'cry', 'like', 'woman', 'because', 'apparently', 'it', 'be', 'the', 'peak', 'of', 'comedy']",1
"['god', 'be', 'great', 'bolsonaro', 'won', 'in', 'brazil']",1
"['the', 'kahlo', 'fride', 'pome', 'whole', 'video', 'together', 'kahlo', 'to', 'frida', 'kahlo', 'together', 'kahlo', 'together', 'together']",0
"['month', 'to', 'be', 'fit', 'girl']",0
"['mojigata', 'people', 'laugh', 'at']",0
"['i', 'be', 'use', 'up', 'listen', 'to', 'facilitator', 'and', 'teacher', 'always', 'men', 'give', 'example', 'of', 'joke', 'and', 'joke', 'without', 'grace', 'mention']",0
"['sister', 'be', 'tell', 'the', 'stepmother', 'that', 'rubber', 'bought', 'her', 'all', 'the', 'drink', 'at', 'night', 'how', 'be', 'you', 'go', 'to', 'do']",0
"['mono', 'and', 'i', 'would', 'be', 'fight', 'a', 'complicate', 'a', 'woman', 'the', 'bad']",1
"['when', 'you', 'tell', 'you', 'look', 'like', 'whore', 'like', 'that', 'and', 'i', 'tell', 'you', 'but', 'putisima', 'but', 'your', 'bb']",0
"['ruizmassieu', 'pri_national', 'be', 'they', 'pronounce', 'since', 'when', 'since', 'they', 'be', 'minority', 'force', 'and', 'they', 'prove', 'strategy', 'of']",1
"['stay', 'close', 'to', 'the', 'people', 'who', 'give', 'you', 'light', 'on', 'your', 'darkest', 'day']",0
"['atinifu', 'solo', 'repugnant', 'macho', 'us', 'the', 'word', 'noneza', 'a', 'an', 'insult', 'to', 'provocation', 'but', 'i', 'imagine', 'it', 'will', 'come']",0
"['i', 'have', 'just', 'run', 'out', 'of', 'word', 'i', 'be', 'cry', 'like', 'little', 'girl']",0
"['what', 'be', 'the', 'reptilian', 'they', 'be', 'like', 'your', 'friend', 'what', 'friend']",1
"['macabercovich', 'callate', 'woman', 'woman', 'should', 'not', 'think', 'go', 'back', 'to', 'the', 'kitchen', 'and', 'change', 'your', 'baby', 'clothes']",1
"['baby', 'you', 'be', 'not', 'smart', 'you', 'be', 'mojigata']",0
"['i', 'decide', 'lot', 'where', 'when', 'and', 'with', 'whom', 'and', 'then', 'turn', 'green', 'on', 'girl', 'for', 'dance', 'with', 'the', 'friend', 'of', 'the', 'most']",0
"['woman', 'do', 'not', 'have', 'to', 'look', 'after', 'themselves', 'they', 'be', 'beautiful', 'with', 'the', 'experience', 'of', 'life']",0
"['siemprel', 'the', 'still', 'classic', 'woman', 'behind', 'the', 'wheel', 'constant', 'danger']",1
"['melmuertos', 'mujer', 'have', 'to', 'be', 'jajajaja']",1
"['tefan_ferrer_', 'i', 'feel', 'like', 'woman', 'to', 'be', 'girl']",0
"['angelaponceof', 'i', 'congratulate', 'you', 'on', 'be', 'free', 'but', 'one', 'thing', 'be', 'freedom', 'the', 'other', 'be', 'reality', 'and', 'you', 'really', 'be', 'man']",0
"['valeria_martell', 'monta', 'on', 'a', 'woman', 'we', 'will', 'do', 'it', 'for', 'the', 'jineta', 'well', 'be', 'you', 'comfortable']",1
"['give', 'little', 'creativity', 'to', 'the', 'kitchen', 'make', 'conventional', 'lasagne', 'mexicanstyle', 'lasagne']",0
"['i', 'feel', 'like', 'yearold', 'girl', 'the', 'first', 'time', 'she', 'drink']",0
"['missandieftw', 'hostiga', 'whore', 'to', 'be', 'woman', 'pussy', 'and', 'you', 'have', 'arm', 'and', 'eye', 'pussy', 'and', 'coordinator', 'mother', 'of', 'love']",0
"['we', 'be', 'scrutinise', 'and', 'float', 'the', 'truth', 'fool', 'who', 'believe', 'the', 'crocodile', 'tear', 'of', 'the', 'lobster']",1
"['rockdrigo_azul', 'zininoaudax', 'sebastianpinera', 'listen', 'lefthanded', 'lower', 'the', 'revolution', 'amp', 'stop', 'knock', 'off', 'the', 'jar', 'of', 'tar']",0
"['tatclouthier', 'lopezobrador_', 'the', 'bad', 'thing', 'segob', 'loses', 'the', 'opportunity', 'to', 'have', 'tatclouthier', 'in', 'it', 'rank']",0
"['belén', 'esteban', 'fall', 'down', 'cry', 'like', 'child', 'completely', 'torn', 'up', 'live']",0
"['dani', 'stop', 'put', 'anime', 'opening', 'on', 'discord', 'you', 'look', 'like', 'bloody', 'kpoper', 'guy']",0
"['why', 'do', 'everybody', 'look', 'at', 'strangely', 'when', 'i', 'say', 'that', 'i', 'want', 'fox']",0
"['i', 'feel', 'like', 'risky', 'woman']",0
"['i', 'like', 'video', 'by', 'youtube']",0
