text,label
"['read', 'deeply', 'stay', 'open', 'continue', 'to', 'wonder']",0
"['i', 'want', 'to', 'do', 'it', 'because', 'i', 'want', 'to', 'do', 'it', 'woman', 'must', 'try', 'to', 'do', 'thing', 'a', 'men', 'have', 'try', 'when', 'they', 'fail', 'their', 'failure', 'must', 'be', 'but', 'challenge', 'to', 'others']",0
"['resource', 'dont', 'last', 'forever', 'they', 'must', 'either', 'be', 'use', 'manage', 'or', 'they', 'will', 'be', 'waste']",0
"['whatever', 'you', 'want', 'work', 'for', 'it']",0
"['people', 'who', 'create', 'their', 'own', 'opportunity', 'be', 'more', 'successful', 'than', 'people', 'who', 'expect', 'opportunity', 'to', 'be', 'create', 'for', 'them']",0
"['if', 'it', 'to', 'be', 'do', 'you', 'have', 'to', 'do', 'it', 'yourself']",0
"['men', 'be', 'allow', 'to', 'have', 'passion', 'and', 'commitment', 'for', 'their', 'work', 'woman', 'be', 'allow', 'that', 'feel', 'for', 'man', 'but', 'not', 'her', 'work']",1
"['if', 'you', 'do', 'everything', 'with', 'love', 'and', 'joy', 'you', 'will', 'find', 'your', 'soul']",0
"['if', 'people', 'knew', 'how', 'hard', 'i', 'have', 'to', 'work', 'to', 'gain', 'my', 'mastery', 'it', 'would', 'not', 'seem', 'so', 'wonderful', 'at', 'all']",0
"['the', 'more', 'completely', 'you', 'can', 'be', 'yourself', 'the', 'more', 'fully', 'and', 'consciously', 'you', 'participate', 'in', 'the', 'world']",0
"['for', 'the', 'present', 'time', 'just', 'do', 'your', 'job', 'well']",0
"['be', 'robust', 'enough', 'to', 'work', 'more', 'than', 'robot']",0
"['let', 'your', 'body', 'work', 'until', 'it', 'be', 'spent', 'but', 'keep', 'your', 'mind', 'to', 'yourself']",0
"['we', 'be', 'just', 'peasant', 'with', 'money']",0
"['you', 'can', 'steal', 'someone', 'work', 'but', 'you', 'cant', 'steal', 'the', 'experience', 'that', 'gain', 'from', 'that', 'work']",0
"['one', 'of', 'the', 'really', 'tough', 'thing', 'be', 'figure', 'out', 'what', 'question', 'to', 'ask', 'once', 'you', 'figure', 'out', 'the', 'question', 'then', 'the', 'answer', 'be', 'relatively', 'easy']",0
"['i', 'dont', 'know', 'how', 'to', 'do', 'it', 'today', 'but', 'i', 'will', 'know', 'how', 'to', 'do', 'it', 'tomorrow', 'and', 'do', 'it']",0
"['pleasure', 'and', 'business', 'unlike', 'oil', 'and', 'water', 'can', 'sometimes', 'be', 'mixed']",0
"['if', 'you', 'want', 'thing', 'to', 'change', 'you', 'must', 'change', 'if', 'you', 'want', 'thing', 'to', 'get', 'well', 'you', 'must', 'get', 'well']",0
"['you', 'have', 'time', 'to', 'do', 'what', 'need', 'to', 'be', 'do']",0
"['quality', 'of', 'work', 'be', 'directly', 'related', 'to', 'the', 'quality', 'of', 'person', 'character']",0
"['make', 'time', 'to', 'be', 'still']",0
"['if', 'it', 'to', 'be', 'do', 'it', 'must', 'be', 'best', 'do']",0
"['a', 'long', 'a', 'there', 'be', 'way', 'we', 'can', 'serve', 'then', 'we', 'have', 'job', 'to', 'do']",0
"['i', 'didnt', 'want', 'to', 'give', 'up', 'my', 'job', 'and', 'join', 'the', 'rank', 'of', 'the', 'do', 'fuck', 'all', 'brigade', 'matter', 'how', 'much', 'money', 'i', 'have', 'in', 'the', 'bank']",0
"['youre', 'only', 'a', 'good', 'a', 'your', 'next', 'idea', 'and', 'if', 'you', 'cant', 'agree', 'on', 'that', 'then', 'it', 'time', 'to', 'walk']",0
"['when', 'you', 'cant', 'make', 'it', 'just', 'fake', 'it']",0
"['love', 'what', 'you', 'do']",0
"['if', 'you', 'have', 'job', 'help', 'be', 'need']",0
"['it', 'absurd', 'to', 'be', 'upset', 'by', 'lack', 'of', 'result', 'when', 'the', 'cause', 'be', 'lack', 'of', 'activity']",0
"['it', 'use', 'go', 'the', 'extra', 'mile', 'if', 'people', 'dont', 'expect', 'it', 'you', 'will', 'never', 'get', 'extra', 'credit', 'for', 'it', 'just', 'invest', 'it', 'on', 'something', 'else']",0
"['sure', 'way', 'to', 'start', 'your', 'own', 'business', 'be', 'to', 'stay', 'out', 'of', 'everyone', 'el']",0
"['you', 'get', 'what', 'you', 'work', 'for']",0
"['be', 'surround', 'by', 'successful', 'people', 'doesnt', 'mean', 'you', 'make', 'it']",0
"['the', 'speed', 'of', 'modern', 'life', 'be', 'an', 'oppressive', 'thing', 'and', 'the', 'corporate', 'world', 'be', 'quick', 'to', 'punish', 'those', 'with', 'an', 'honest', 'heart']",0
"['i', 'dont', 'have', 'any', 'baby', 'or', 'ambition', 'i', 'have', 'it', 'all']",0
"['it', 'be', 'not', 'about', 'how', 'much', 'activity', 'we', 'be', 'capable', 'of', 'do', 'but', 'how', 'we', 'be', 'perform', 'the', 'activity', 'that', 'make', 'the', 'difference']",0
"['dont', 'listen', 'to', 'man', 'who', 'say', 'we', 'have', 'to', 'work', 'together', 'a', 'team', 'mean', 'we', 'have', 'to', 'work', 'a', 'say']",0
"['but', 'i', 'have', 'mind', 'for', 'business', 'and', 'consider', 'stay', 'awake', 'to', 'be', 'enough', 'of', 'an', 'accomplishment']",0
"['it', 'be', 'easy', 'to', 'hurt', 'people', 'when', 'we', 'do', 'not', 'filter', 'our', 'thought', 'when', 'we', 'do', 'not', 'choose', 'our', 'word', 'when', 'we', 'do', 'not', 'control', 'the', 'tone', 'of', 'voice', 'and', 'the', 'body', 'language']",0
"['do', 'all', 'the', 'work', 'you', 'can', 'while', 'you', 'can']",0
"['the', 'work', 'that', 'you', 'be', 'call', 'to', 'do', 'be', 'very', 'important', 'and', 'precious']",0
"['she', 'doesnt', 'do', 'enough', 'work', 'around', 'here', 'probably', 'because', 'shes', 'woman']",1
"['there', 'be', 'ugly', 'woman', 'only', 'lazy', 'one']",1
"['if', 'you', 'work', 'all', 'day', 'when', 'can', 'you', 'connect', 'with', 'your', 'soul']",0
"['instead', 'of', 'think', 'that', 'you', 'always', 'need', 'to', 'do', 'big', 'thing', 'learn', 'to', 'do', 'the', 'small', 'thing', 'in', 'well', 'way']",0
"['without', 'strength', 'can', 'we', 'work', 'to', 'create', 'wealth']",0
"['with', 'or', 'without', 'payment', 'the', 'work', 'will', 'be', 'do']",0
"['we', 'work', 'in', 'the', 'best', 'of', 'our', 'ability']",0
"['after', 'all', 'the', 'best', 'part', 'of', 'holiday', 'be', 'perhaps', 'not', 'so', 'much', 'to', 'be', 'rest', 'yourself', 'a', 'to', 'see', 'all', 'the', 'other', 'fellow', 'busy', 'work']",0
"['do', 'what', 'you', 'want', 'that', 'work']",0
"['i', 'just', 'realize', 'that', 'sleep', 'sometimes', 'be', 'the', 'only', 'precious', 'wage', 'for', 'the', 'hard', 'work', 'man']",0
"['if', 'two', 'men', 'on', 'the', 'same', 'job', 'agree', 'all', 'the', 'time', 'then', 'one', 'be', 'useless', 'if', 'they', 'disagree', 'all', 'the', 'time', 'both', 'be', 'useless']",0
"['i', 'be', 'cranked', 'to', 'fifth', 'gear', 'and', 'everything', 'i', 'do', 'i', 'do', 'on', 'deadline']",0
"['work', 'while', 'you', 'have', 'strength']",0
"['if', 'you', 'be', 'lazy', 'then', 'undoubtedly', 'you', 'will', 'soon', 'become', 'poor']",0
"['my', 'mind', 'feel', 'like', 'beehive', 'without', 'the', 'buzz']",0
"['when', 'you', 'gain', 'maximum', 'knowledge', 'in', 'any', 'area', 'of', 'work', 'and', 'put', 'it', 'into', 'practice', 'power', 'will', 'be', 'able', 'to', 'hinder', 'you', 'achieve', 'your', 'set', 'goal']",0
"['ive', 'discover', 'i', 'be', 'most', 'comfortable', 'outside', 'my', 'comfort', 'zone']",0
"['i', 'couldnt', 'live', 'with', 'myself', 'if', 'i', 'thought', 'nothing', 'could', 'get', 'well']",0
"['most', 'business', 'meeting', 'involve', 'one', 'party', 'elaborately', 'suppress', 'wish', 'to', 'shout', 'at', 'the', 'other', 'just', 'give', 'u', 'the', 'money']",0
"['it', 'be', 'sad', 'to', 'see', 'people', 'do', 'thing', 'without', 'put', 'their', 'soul', 'and', 'heart', 'into', 'it']",0
"['those', 'who', 'feel', 'satisfied', 'with', 'their', 'personal', 'life', 'be', 'more', 'satisfied', 'with', 'their', 'career', 'and', 'perform', 'well']",0
"['when', 'study', 'it', 'be', 'not', 'so', 'much', 'for', 'promotion', 'a', 'to', 'excel', 'at', 'his', 'job']",0
"['by', 'focus', 'on', 'her', 'career', 'and', 'take', 'calculate', 'approach', 'to', 'amass', 'power', 'heidi', 'violate', 'our', 'stereotypical', 'expectation', 'of', 'woman']",0
"['allow', 'the', 'beauty', 'of', 'all', 'that', 'we', 'love', 'be', 'reflect', 'in', 'who', 'we', 'be', 'and', 'in', 'our', 'action']",0
"['to', 'be', 'great', 'at', 'anything', 'that', 'you', 'do', 'you', 'have', 'to', 'love', 'it', 'but', 'also', 'give', 'it', 'your', 'all']",0
"['begin', 'the', 'work']",0
"['the', 'only', 'work', 'for', 'success', 'be', 'hard', 'work']",0
"['i', 'will', 'serve', 'with', 'all', 'my', 'might']",0
"['explore', 'the', 'endless', 'opportunity', 'in', 'life']",0
"['when', 'we', 'perform', 'at', 'our', 'high', 'level', 'of', 'potential', 'we', 'be', 'content', 'because', 'we', 'have', 'give', 'i', 'best', 'in', 'what', 'we', 'enjoy', 'do']",0
"['ive', 'give', 'you', 'my', 'time', 'it', 'all', 'ive', 'get', 'to', 'give', 'it', 'all', 'any', 'man', 'and', 'for', 'pitiful', 'buck', 'and', 'quarter', 'an', 'hour']",0
"['it', 'all', 'right', 'to', 'tell', 'guy', 'to', 'lift', 'himself', 'by', 'his', 'own', 'bootstrap', 'but', 'it', 'be', 'cruel', 'to', 'say', 'to', 'bootless', 'guy', 'that', 'ought', 'to', 'lift', 'himself', 'by', 'his', 'own', 'bootstrap']",0
"['sometimes', 'we', 'just', 'have', 'to', 'suck', 'it', 'up', 'and', 'do', 'what', 'we', 'have', 'to', 'do', 'until', 'we', 'be', 'able', 'to', 'do', 'what', 'we', 'want', 'to', 'do']",0
"['next', 'time', 'can', 'you', 'ask', 'her', 'to', 'bring', 'cooky', 'i', 'dont', 'like', 'to', 'put', 'up', 'with', 'that', 'level', 'of', 'insane', 'unless', 'there', 'some', 'kind', 'of', 'highcalorie', 'compensation']",0
"['well', 'to', 'be', 'know', 'for', 'something', 'than', 'be', 'forgotten', 'for', 'nothing']",0
"['it', 'not', 'workload', 'that', 'kill', 'you', 'it', 'worry', 'that', 'kill', 'you']",0
"['do', 'what', 'you', 'can', 'while', 'you', 'can']",0
"['building', 'something', 'that', 'matter', 'be', 'marathon', 'not', 'sprint']",0
"['business', 'be', 'like', 'an', 'automobile', 'it', 'people', 'it', 'wheel', 'their', 'passion', 'it', 'fuel']",0
"['if', 'youre', 'not', 'aim', 'at', 'perfection', 'youre', 'not', 'try', 'hard', 'enough']",0
"['my', 'mum', 'and', 'dad', 'have', 'work', 'incredibly', 'hard', 'to', 'afford', 'an', 'education']",0
"['you', 'need', 'to', 'find', 'your', 'gift', 'something', 'you', 'be', 'do', 'well', 'than', 'others']",0
"['the', 'point', 'be', 'not', 'to', 'be', 'the', 'best', 'but', 'to', 'be', 'the', 'best', 'you', 'can', 'be']",0
"['i', 'work', 'for', 'what', 'i', 'want']",0
"['if', 'you', 'want', 'something', 'new', 'you', 'have', 'to', 'stop', 'do', 'something', 'old']",0
"['i', 'earn', 'mater', 'degree', 'in', 'journalism', 'and', 'take', 'the', 'first', 'job', 'offer', 'a', 'sport', 'writer', 'instead', 'of', 'chase', 'my', 'own', 'fame', 'i', 'write', 'about', 'famous', 'athlete', 'chase', 'theirs']",0
"['if', 'you', 'find', 'it', 'difficult', 'to', 'get', 'along', 'with', 'your', 'bos', 'try', 'to', 'reason', 'with', 'him', 'and', 'talk', 'through', 'your', 'difference', 'if', 'that', 'doesnt', 'work', 'drive', 'him', 'to', 'suicide', 'and', 'take', 'over', 'the', 'company']",0
"['not', 'everything', 'youre', 'good', 'at', 'be', 'what', 'youre', 'call', 'to', 'do']",0
"['my', 'two', 'most', 'unproductive', 'day', 'of', 'the', 'week', 'have', 'always', 'be', 'yesterday', 'and', 'tomorrow', 'keep', 'that', 'in', 'mind', 'i', 'try', 'to', 'focus', 'majority', 'of', 'my', 'attention', 'on', 'today']",0
"['let', 'your', 'passion', 'serve', 'a', 'your', 'energy', 'source', 'to', 'keep', 'you', 'go', 'i', 'can', 'attest', 'that', 'you', 'will', 'be', 'happier', 'healthier', 'and', 'more', 'successful', 'at', 'it']",0
"['with', 'or', 'without', 'money', 'the', 'work', 'must', 'be', 'do']",0
"['so', 'you', 'thought', 'you', 'could', 'shit', 'and', 'eat', 'at', 'the', 'same', 'time', 'how', 'disgustingly', 'convenient']",0
"['everybody', 'to', 'start', 'somewhere', 'you', 'have', 'your', 'whole', 'future', 'ahead', 'of', 'you', 'perfection', 'doesnt', 'happen', 'right', 'away']",0
"['who', 'told', 'these', 'people', 'with', 'dream', 'goal', 'and', 'ambition', 'they', 'could', 'take', 'time', 'off']",0
"['the', 'president', 'notice', 'that', 'when', 'take', 'off', 'his', 'coat', 'to', 'dig', 'people', 'take', 'more', 'notice', 'of', 'the', 'visual', 'than', 'they', 'do', 'his', 'precede', 'remark']",0
"['hundred', 'failure', 'mean', 'thousand', 'success']",0
"['work', 'like', 'you', 'dont', 'need', 'the', 'money', 'dance', 'like', 'one', 'be', 'watch', 'and', 'love', 'like', 'youve', 'never', 'be', 'hurt']",0
"['i', 'resolve', 'to', 'do', 'my', 'very', 'best', 'in', 'everything']",0
"['i', 'never', 'sleep', 'well', 'when', 'im', 'on', 'call']",0
"['we', 'can', 'only', 'see', 'short', 'distance', 'ahead', 'but', 'we', 'can', 'see', 'plenty', 'there', 'that', 'need', 'to', 'be', 'do']",0
"['we', 'do', 'many', 'thing', 'carelessly', 'or', 'unwillingly', 'but', 'nothing', 'studiously', 'unless', 'we', 'be', 'willing', 'and', 'apply', 'ourselves']",0
"['your', 'gift', 'be', 'not', 'what', 'you', 'do', 'but', 'what', 'you', 'be']",0
"['the', 'usa', 'long', 'history', 'of', 'radiation', 'damage', 'worker', 'health']",0
"['when', 'give', 'an', 'opportunity', 'deliver', 'excellence', 'and', 'never', 'quit']",0
"['im', 'heart', 'surgeon', 'sure', 'but', 'im', 'just', 'mechanic', 'i', 'go', 'in', 'and', 'i', 'fuck', 'around', 'and', 'i', 'fix', 'thing', 'shit']",0
"['there', 'be', 'competition', 'in', 'work', 'many', 'man', 'want', 'glory', 'but', 'fails', 'to', 'work']",0
"['american', 'culture', 'at', 'large', 'fail', 'work', 'mother']",0
"['shallow', 'men', 'believe', 'in', 'luck', 'strong', 'men', 'believe', 'in', 'cause', 'and', 'effect']",0
"['vagina', 'be', 'an', 'uneducated', 'woman', 'diploma']",1
"['successful', 'leader', 'know', 'how', 'to', 'line', 'up', 'support', 'for', 'their', 'initiative', 'and', 'create', 'the', 'right', 'environment', 'for', 'change', 'and', 'innovation']",0
"['if', 'your', 'idea', 'can', 'not', 'change', 'the', 'industry', 'you', 'have', 'add', 'value']",0
"['i', 'be', 'in', 'love', 'with', 'what', 'i', 'do', 'i', 'do', 'it', 'with', 'great', 'passion']",0
"['do', 'only', 'work', 'that', 'matter', 'and', 'you', 'will', 'end', 'up', 'please', 'those', 'who', 'be', 'important', 'enough', 'to', 'care', 'about', 'it']",0
"['nobody', 'will', 'achieve', 'anything', 'just', 'by', 'dream']",0
"['never', 'ever', 'work', 'do', 'everything', 'for', 'fun', 'remember', 'life', 'be', 'for', 'joy']",0
"['it', 'be', 'not', 'how', 'much', 'you', 'be', 'paid', 'that', 'matter', 'but', 'how', 'much', 'you', 'get', 'do', 'that', 'be', 'most', 'important']",0
"['when', 'i', 'have', 'fully', 'execute', 'this', 'phase', 'of', 'my', 'life', 'then', 'i', 'can', 'begin', 'new', 'chapter']",0
"['there', 'be', 'plenty', 'of', 'chance', 'in', 'life', 'whats', 'important', 'be', 'what', 'you', 'make', 'of', 'them']",0
"['i', 'wish', 'to', 'be', 'product', 'not', 'consumer']",0
"['utilize', 'your', 'special', 'skill', 'to', 'begin', 'your', 'own', 'work']",0
"['live', 'life', 'with', 'great', 'humility']",0
"['the', 'harder', 'the', 'fight', 'the', 'great', 'the', 'victory']",0
"['do', 'the', 'good', 'work', 'with', 'the', 'resource', 'you', 'have']",0
"['communication', 'can', 'be', 'sent', 'or', 'receive', 'through', 'verbal', 'or', 'nonverbal', 'cue']",0
"['opportunity', 'be', 'like', 'night', 'owl', 'they', 'like', 'to', 'streak', 'naked', 'and', 'howl', 'at', 'the', 'moon', 'lot', 'of', 'success', 'in', 'life', 'come', 'down', 'to', 'luck', 'so', 'put', 'yourself', 'in', 'position', 'to', 'get', 'lucky', 'because', 'you', 'know', 'what', 'happens', 'if', 'you', 'dont', 'go', 'out', 'nothing']",0
"['it', 'not', 'just', 'question', 'of', 'do', 'what', 'you', 'love', 'for', 'living', 'it', 'about', 'do', 'what', 'you', 'love', 'with', 'love', 'then', 'your', 'life', 'and', 'all', 'be', 'transform']",0
"['genius', 'do', 'what', 'master', 'an', 'ordinary', 'man', 'try', 'to', 'master', 'what', 'do']",0
"['if', 'you', 'want', 'to', 'know', 'the', 'real', 'reason', 'behind', 'that', 'attitude', 'think', 'of', 'the', 'thought', 'behind', 'that', 'attitude']",0
"['question', 'be', 'important', 'for', 'breakthrough', 'innovation', 'that', 'in', 'future', 'company', 'will', 'have', 'cxo', 'level', 'position', 'that', 'lead', 'all', 'the', 'interest', 'innovation', 'cqo', 'chief', 'question', 'officer']",0
"['woman', 'do', 'six', 'percent', 'of', 'the', 'work', 'but', 'get', 'all', 'of', 'the', 'credit']",1
"['my', 'big', 'bang', 'theory', 'be', 'woman', 'dont', 'like', 'physic']",1
"['this', 'area', 'of', 'study', 'be', 'invent', 'and', 'built', 'by', 'men']",1
"['katie', 'and', 'several', 'other', 'woman', 'scientist', 'on', 'our', 'team', 'be', 'just', 'incredible', 'leader', 'in', 'this', 'effort', 'and', 'im', 'hop', 'this', 'can', 'be', 'chance', 'for', 'all', 'of', 'u', 'to', 'talk', 'about', 'do', 'well']",0
"['there', 'trove', 'of', 'research', 'suggest', 'that', 'woman', 'be', 'cite', 'less', 'due', 'to', 'unconscious', 'bias', 'rather', 'than', 'anything', 'inherent', 'about', 'their', 'work']",0
